symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2023-06-19 05:00:00+00:00,0.062050225,0.06654075,0.06155443,0.062321575,5573.663927386,10.0,0.0623397069
DOGE/USD,2023-06-20 05:00:00+00:00,0.06227022,0.06421263,0.060708145,0.064005,70327.371983288,21.0,0.0619480848
DOGE/USD,2023-06-21 05:00:00+00:00,0.06401859,0.06940415,0.063511485,0.06845605,26276.339423114,28.0,0.0641344193
DOGE/USD,2023-06-22 05:00:00+00:00,0.06850336,0.0686191,0.06522935,0.066363055,5021.811483134,15.0,0.0672637122
DOGE/USD,2023-06-23 05:00:00+00:00,0.066432875,0.07012135,0.0651165,0.0681178,18722.473683684,22.0,0.0679178046
DOGE/USD,2023-06-24 05:00:00+00:00,0.06811445,0.068394505,0.065287,0.067518885,6868.597760986,8.0,0.0670829619
DOGE/USD,2023-06-25 05:00:00+00:00,0.06759165,0.06808025,0.06516305,0.06590835,39449.983099284,16.0,0.0678228936
DOGE/USD,2023-06-26 05:00:00+00:00,0.06583835,0.06672703,0.063154,0.0651695,27536.870389329,21.0,0.0659831754
DOGE/USD,2023-06-27 05:00:00+00:00,0.06517209,0.065814805,0.0642779,0.06509,10812.548590176,27.0,0.0651961319
DOGE/USD,2023-06-28 05:00:00+00:00,0.065107695,0.0665224915,0.0600515,0.06276,89633.937290337,47.0,0.0624765736
DOGE/USD,2023-06-29 05:00:00+00:00,0.062768,0.066342755,0.0625077,0.06502085,8338.617752736,19.0,0.0637793255
DOGE/USD,2023-06-30 05:00:00+00:00,0.0652813,0.071366045,0.06113459,0.06881,47618.49753706,46.0,0.0658463192
DOGE/USD,2023-07-01 05:00:00+00:00,0.068785,0.069003,0.06646525,0.06725314,89442.342819722,18.0,0.0674225027
DOGE/USD,2023-07-02 05:00:00+00:00,0.0671896,0.069181655,0.065873645,0.0681095,17126.403883767,9.0,0.0681408591
DOGE/USD,2023-07-03 05:00:00+00:00,0.068189415,0.06985247,0.06720275,0.06857785,91253.548237773,22.0,0.068576559
DOGE/USD,2023-07-04 05:00:00+00:00,0.068588,0.071932635,0.0657359475,0.06873045,20718.496067245,17.0,0.0699691494
DOGE/USD,2023-07-05 05:00:00+00:00,0.06871341,0.070773731,0.06551879,0.066857335,52592.822951824,19.0,0.0666752408
DOGE/USD,2023-07-06 05:00:00+00:00,0.066874,0.0690459835,0.064097045,0.065266935,67311.813282368,20.0,0.0665834835
DOGE/USD,2023-07-07 05:00:00+00:00,0.065173925,0.067721059,0.0649460755,0.0651153855,10032.317594218,17.0,0.0655177753
