symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2023-03-24 05:00:00+00:00,1808.04,1832.7725,1728.84,1756.14,44259.47113533,65349.0,1763.6676088838
ETH/USD,2023-03-25 05:00:00+00:00,1756.14,1767.25,1715.57,1751.08,52250.064289742,61480.0,1744.6189064288
ETH/USD,2023-03-26 05:00:00+00:00,1750.86,1806.07,1747.44380021,1766.94,68324.968992377,84588.0,1771.912495099
ETH/USD,2023-03-27 05:00:00+00:00,1767.12,1771.52,1688.84,1719.88,73480.146433208,88823.0,1731.1609181577
ETH/USD,2023-03-28 05:00:00+00:00,1719.79,1799.1,1712.25,1792.9,69693.963802404,85855.0,1754.0453472065
ETH/USD,2023-03-29 05:00:00+00:00,1792.88399825,1830.0,1766.12,1797.5,97930.78950843,134963.0,1803.445524797
ETH/USD,2023-03-30 05:00:00+00:00,1797.3,1818.33,1763.83,1805.5722019,81686.225361254,89329.0,1793.5594439136
ETH/USD,2023-03-31 05:00:00+00:00,1805.76,1847.07,1778.97,1827.87256569,71189.457156055,79634.0,1818.3003462284
ETH/USD,2023-04-01 05:00:00+00:00,1827.7,1832.8519,1809.72,1815.451084,41078.701556302,49432.0,1821.2925237035
ETH/USD,2023-04-02 05:00:00+00:00,1814.79,1826.37915,1763.62,1778.12916,51426.137650719,55828.0,1796.7499696306
ETH/USD,2023-04-03 05:00:00+00:00,1778.22,1840.0,1771.33,1804.7,91562.071643461,94604.0,1805.2710688417
ETH/USD,2023-04-04 05:00:00+00:00,1804.77,1925.9,1804.0307,1909.65,107081.467752916,113582.0,1868.4759890702
ETH/USD,2023-04-05 05:00:00+00:00,1909.32,1943.6,1884.27,1893.73,90736.044897637,99104.0,1906.6322628144
ETH/USD,2023-04-06 05:00:00+00:00,1893.6,1907.6846,1854.83,1877.556355,65088.976426903,68338.0,1873.9799670507
ETH/USD,2023-04-07 05:00:00+00:00,1877.31,1882.60045,1842.65,1867.43,47246.017229921,51234.0,1859.1216766583
ETH/USD,2023-04-08 05:00:00+00:00,1867.64110495,1887.54997735,1848.29,1854.3116495,28770.601811291,32097.0,1862.7230990497
ETH/USD,2023-04-09 05:00:00+00:00,1853.83,1875.0,1825.82,1858.17462955,56608.133787152,54952.0,1849.2398935732
ETH/USD,2023-04-10 05:00:00+00:00,1858.24,1937.54,1845.09272245,1920.73,76348.845278855,77499.0,1890.8300790016
ETH/USD,2023-04-11 05:00:00+00:00,1920.96,1935.700455,1855.4,1869.11,68293.234544751,71326.0,1901.6461831566
ETH/USD,2023-04-12 05:00:00+00:00,1869.12,1934.1,1862.83385,1915.57674578,92584.283670997,96020.0,1904.8716714924
ETH/USD,2023-04-13 05:00:00+00:00,1915.24,2130.78,1909.74,2116.307925,137614.884541268,132490.0,2021.8376450842
ETH/USD,2023-04-14 05:00:00+00:00,2115.64,2134.86,2044.99,2088.3,102755.359319909,116001.0,2093.9354041403
ETH/USD,2023-04-15 05:00:00+00:00,2088.29,2113.18,2075.32,2098.98,64425.334147685,80124.0,2098.0572745009
ETH/USD,2023-04-16 05:00:00+00:00,2099.09,2142.83,2076.67,2101.099259,73440.392566968,90184.0,2105.6226130009
ETH/USD,2023-04-17 05:00:00+00:00,2100.78,2123.54,2052.92,2084.3003956,74728.792377406,87611.0,2080.0981531455
ETH/USD,2023-04-18 05:00:00+00:00,2084.37,2125.316471,2071.15,2087.3795,65973.669151702,82307.0,2097.3829944857
ETH/USD,2023-04-19 05:00:00+00:00,2087.33,2113.895,1925.45,1955.309025,98576.132106703,103819.0,1986.0452737707
ETH/USD,2023-04-20 05:00:00+00:00,1955.87,2034.615,1915.0,1939.8358,95108.756694276,108910.0,1948.4895831218
ETH/USD,2023-04-21 05:00:00+00:00,1940.11,2012.8285,1825.2,1862.78,78116.287072684,88602.0,1890.7719751885
